GO_Name,Mean_Stationary_Probability
SBX_MPOLY,0.676276
SBX_MNUF,0.311156
NONE_MPOLY,0.004085
NONE_MNUF,0.000000
SPC_MNUF,0.000000
SPC_MPOLY,0.001711
TPC_MNUF,0.000000
TPC_MPOLY,0.002540
UC_MNUF,0.000000
UC_MPOLY,0.004232
