Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,GD,search_name,GOs_history,GOs_count
1,1,NONE,MNUF,0.6583065414707825,0.015415943400685013,1948244939.52,1355335191.2555866,3204051.36,1576120.6808128592,0.6718292562626207,0,0,0.13,7.859191919191919,GREEDY_MUT,['SBX_MPOLY'],{'SBX_MPOLY': 1}
1,2,NONE,MNUF,0.660420412721435,0.015616828546502497,1628260872.96,1223873873.7159832,3089240.48,1564801.4754906413,0.6751930530463368,0.003363796783716122,0,0.04,7.846868686868687,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 2}
1,3,NONE,MNUF,0.6591988216928187,0.017699121306281693,1457513121.28,1273188422.1695578,2989029.28,1703754.5734658265,0.6781315158774918,0.002938462831154953,0,0.01,7.8286868686868685,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 3}
1,4,NONE,MNUF,0.6615234897937312,0.01736317878473795,1440516188.16,1287724993.844156,3019206.56,1771353.3979329157,0.6923244019485666,0.014192886071074828,0,0.03,7.821212121212121,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY']","{'SBX_MPOLY': 3, 'SPC_MPOLY': 1}"
1,5,NONE,MNUF,0.6642726409453462,0.0177251077065115,1348091420.16,1068684002.7332251,3041076.64,1745770.1297463162,0.7010474207800153,0.008723018831448659,0,0.02,7.8090909090909095,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 4, 'SPC_MPOLY': 1}"
1,6,NONE,MNUF,0.6631799256368737,0.020263383833100352,1097344286.72,745243795.1793333,2830215.84,1638764.427728346,0.7012265888160871,0.00017916803607187504,0,0.04,7.79030303030303,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 5, 'SPC_MPOLY': 1}"
1,7,NONE,MNUF,0.6618875568679436,0.02435083319382412,1058382900.48,752553482.534105,2733885.6,1626678.9424778332,0.7012751880899083,4.859927382117046e-05,0,0.04,7.776161616161616,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 6, 'SPC_MPOLY': 1}"
1,8,NONE,MNUF,0.6602748365689318,0.024618582183901522,995787609.6,744393509.168133,2475913.12,1560164.181284324,0.7013030865245997,2.789843469142017e-05,0,0.01,7.75939393939394,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 7, 'SPC_MPOLY': 1}"
1,9,NONE,MNUF,0.6622907556536869,0.02180221251648763,986927398.4,792702158.3005342,2421278.88,1590389.4516235783,0.7014163882080398,0.00011330168344003688,0,0.03,7.723232323232323,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 8, 'SPC_MPOLY': 1}"
1,10,NONE,MNUF,0.6636555404419944,0.022337291379565846,1023679521.28,834843461.4442254,2543704.48,1675257.3622455294,0.7014754472433709,5.905903533109935e-05,0,0.01,7.723232323232323,GREEDY_MUT,"['SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SPC_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 9, 'SPC_MPOLY': 1}"
