Operator,Count
SBX_MNUF,5
SPC_MNUF,4
SBX_MPOLY,23
SPC_NONE,11
SPC_MPOLY,3
UC_NONE,17
NONE_MNUF,3
TPC_MNUF,2
TPC_MPOLY,3
TPC_NONE,19
UC_MNUF,2
UC_MPOLY,3
SBX_NONE,5
