Operator,Count
SPC_NONE,724
TPC_NONE,696
UC_NONE,631
SPC_MPOLY,162
UC_MPOLY,137
TPC_MPOLY,122
SBX_MPOLY,120
SPC_MNUF,84
UC_MNUF,76
TPC_MNUF,59
SBX_MNUF,34
SBX_NONE,28
NONE_MNUF,16
NONE_MPOLY,11
