Operator,Count
UC_MNUF,5
SBX_MPOLY,4
NONE_MNUF,1
SBX_NONE,2
UC_NONE,27
TPC_MNUF,1
UC_MPOLY,7
TPC_MPOLY,4
SPC_NONE,22
TPC_NONE,21
SPC_MPOLY,5
SPC_MNUF,1
