exec,generation,operator,is_pareto,is_selected,f0,f1,f2
15,1,SPC_MPAR,1,1,-0.5258204248406745,556419884.0,3015588.0
15,1,SPC_MSWAP,1,0,-0.545782388245481,1897861420.0,5155236.0
15,1,SPC_NONE,1,0,-0.5470093789180622,2349981548.0,5963044.0
15,1,TPC_MPAR,0,0,-0.5403082055861276,820780268.0,3799588.0
15,1,TPC_MSWAP,1,0,-0.5426123543990212,685593900.0,2447268.0
15,1,TPC_NONE,0,0,-0.511363105647269,2560891116.0,5196324.0
15,1,UC_MPAR,0,0,-0.5271542746644677,2223226924.0,5267876.0
15,1,UC_MSWAP,0,0,-0.5326927130253368,965535788.0,3525028.0
15,1,UC_NONE,0,0,-0.5417692688564675,2343933036.0,7786276.0
15,1,NONE_MPAR,0,0,-0.5350405716850307,770234092.0,3601956.0
15,1,NONE_MSWAP,0,0,-0.5350405716850307,761845484.0,3077668.0
15,1,NONE_NONE,0,0,-0.5379270146255124,2337779372.0,6099108.0
15,2,SPC_MPAR,1,1,-0.5523434004462644,2349617772.0,6270756.0
15,2,SPC_MSWAP,1,0,-0.5547186158777363,3733158764.0,7053604.0
15,2,SPC_NONE,1,0,-0.5488444729434818,1582869100.0,3741476.0
15,2,TPC_MPAR,1,0,-0.5476123885196696,796457388.0,3177124.0
15,2,TPC_MSWAP,0,0,-0.5379270146255124,2337779372.0,6099108.0
15,2,TPC_NONE,1,0,-0.5229358037550413,354208620.0,3593508.0
15,2,UC_MPAR,0,0,-0.5288145799158149,2035026476.0,5367204.0
15,2,UC_MSWAP,0,0,-0.5339217616667824,1386450284.0,6839588.0
15,2,UC_NONE,1,0,-0.5384191261997905,696787756.0,2871204.0
15,2,NONE_MPAR,0,0,-0.5379270146255124,2337779372.0,6099108.0
15,2,NONE_MSWAP,1,0,-0.5468517539225024,836694764.0,3077668.0
15,2,NONE_NONE,0,0,-0.5379270146255124,2337779372.0,6099108.0
15,3,SPC_MPAR,1,1,-0.5482824865192035,739027500.0,7874980.0
15,3,SPC_MSWAP,0,0,-0.5470051949763269,2362340652.0,6926244.0
15,3,SPC_NONE,0,0,-0.5551618711807199,2344940972.0,5966500.0
15,3,TPC_MPAR,1,0,-0.5482824865192035,739027500.0,7874980.0
15,3,TPC_MSWAP,1,0,-0.5627699653391476,2349273452.0,6123812.0
15,3,TPC_NONE,0,0,-0.5523434004462644,2349617772.0,6270756.0
15,3,UC_MPAR,0,0,-0.539329826817341,2337844588.0,5805348.0
15,3,UC_MSWAP,0,0,-0.5551618711807199,2142057900.0,5204644.0
15,3,UC_NONE,0,0,-0.5464395107128329,2480728812.0,6715940.0
15,3,NONE_MPAR,0,0,-0.5523434004462644,2349617772.0,6270756.0
