Operator,Count
UC_MNUF,5
SPC_MPOLY,18
SPC_MNUF,12
UC_NONE,4
SPC_NONE,20
TPC_MNUF,22
TPC_MPOLY,12
UC_MPOLY,1
TPC_NONE,6
