Operator,Count
UC_MPOLY,1
SPC_MPOLY,15
TPC_NONE,13
SPC_MNUF,18
TPC_MPOLY,13
SPC_NONE,19
TPC_MNUF,17
UC_MNUF,2
UC_NONE,2
