Operator,Count
UC_MPOLY,10
TPC_MPOLY,15
UC_NONE,3
SPC_NONE,6
TPC_NONE,12
TPC_MNUF,13
SPC_MNUF,13
SPC_MPOLY,15
UC_MNUF,13
