Operator,Count
TPC_NONE,9
SPC_NONE,16
SPC_MNUF,19
SPC_MPOLY,27
UC_MNUF,6
TPC_MPOLY,7
UC_MPOLY,2
TPC_MNUF,11
UC_NONE,3
