Operator,Count
TPC_MPOLY,10
SPC_MPOLY,29
SPC_MNUF,14
TPC_MNUF,11
TPC_NONE,7
SPC_NONE,5
UC_MPOLY,6
UC_MNUF,4
SBX_MNUF,5
SBX_MPOLY,6
SBX_NONE,3
