Operator,Count
SPC_MNUF,17
UC_NONE,6
SPC_MPOLY,40
TPC_MPOLY,4
SPC_NONE,8
TPC_MNUF,4
TPC_NONE,4
SBX_NONE,2
UC_MNUF,4
SBX_MNUF,5
SBX_MPOLY,4
UC_MPOLY,2
