Operator,Count
SPC_MPOLY,23
SPC_MNUF,12
TPC_NONE,8
SPC_NONE,17
TPC_MPOLY,10
UC_MPOLY,6
UC_NONE,6
TPC_MNUF,7
UC_MNUF,6
SBX_NONE,1
SBX_MPOLY,4
