Operator,Count
SPC_MPOLY,19
SPC_NONE,20
UC_MPOLY,5
TPC_NONE,10
TPC_MNUF,10
UC_MNUF,4
UC_NONE,4
TPC_MPOLY,5
SBX_MPOLY,6
SPC_MNUF,9
SBX_MNUF,6
SBX_NONE,2
