Operator,Count
SPC_MPOLY,29
TPC_NONE,9
TPC_MPOLY,4
TPC_MNUF,6
SPC_NONE,18
SPC_MNUF,16
UC_MNUF,5
UC_NONE,2
UC_MPOLY,6
SBX_MNUF,2
SBX_MPOLY,2
SBX_NONE,1
