exec,generation,operator,is_pareto,is_selected,f0,f1,f2
11,1,SPC_MPAR,1,1,-0.5216416158758412,384558252.0,2628772.0
11,1,SPC_MSWAP,0,0,-0.5148090324159369,948029548.0,3910436.0
11,1,SPC_NONE,1,0,-0.5136956223973053,439972076.0,2615844.0
11,1,TPC_MPAR,0,0,-0.5155942719326284,999501420.0,6065956.0
11,1,TPC_MSWAP,0,0,-0.5123440354292684,1527512108.0,6127012.0
11,1,TPC_NONE,0,0,-0.5170967612480296,1393511020.0,3515172.0
11,1,UC_MPAR,0,0,-0.5140526970615757,1232109292.0,6233636.0
11,1,UC_MSWAP,1,0,-0.5392368934561297,505500076.0,4493988.0
11,1,UC_NONE,0,0,-0.5190945764187499,1662010348.0,5325860.0
11,1,NONE_MPAR,0,0,-0.5223300991913198,1551561196.0,4732964.0
11,1,NONE_MSWAP,0,0,-0.5261437307503125,776102316.0,4740772.0
11,1,NONE_NONE,0,0,-0.5188725896295634,1773283564.0,4349476.0
11,2,SPC_MPAR,0,0,-0.5184034774572244,1549464044.0,4601892.0
11,2,SPC_MSWAP,0,0,-0.5243660332069457,877651820.0,4569380.0
11,2,SPC_NONE,0,0,-0.5186838733540643,2193079724.0,8792740.0
11,2,TPC_MPAR,0,0,-0.5216416158758412,1302751724.0,3525668.0
11,2,TPC_MSWAP,0,0,-0.5227604192867631,2033109420.0,7434916.0
11,2,TPC_NONE,0,0,-0.5212327776989112,1066013100.0,5304484.0
11,2,UC_MPAR,0,0,-0.5214340628947225,1088843436.0,6131876.0
11,2,UC_MSWAP,1,1,-0.5359434473881979,1221754476.0,6827300.0
11,2,UC_NONE,0,0,-0.5262340572125908,410239340.0,3211556.0
11,2,NONE_MPAR,1,0,-0.5297882437892087,381205164.0,2576548.0
11,2,NONE_MSWAP,1,0,-0.5188725896295634,446128044.0,2155684.0
11,2,NONE_NONE,0,0,-0.5216416158758412,384558252.0,2628772.0
11,3,SPC_MPAR,0,0,-0.5353521304693325,1235187372.0,7593124.0
11,3,SPC_MSWAP,1,1,-0.5425137041535131,2651419116.0,5571108.0
11,3,SPC_NONE,1,0,-0.5359434473881979,1221754476.0,6827300.0
11,3,TPC_MPAR,1,0,-0.5328365509340712,834408684.0,6075940.0
11,3,TPC_MSWAP,1,0,-0.5277092169229846,879806700.0,2940452.0
11,3,TPC_NONE,1,0,-0.5285266345858388,474618540.0,4630180.0
11,3,UC_MPAR,0,0,-0.5353521304693325,1369405100.0,7724196.0
11,3,UC_MSWAP,0,0,-0.5375798154235544,1732068844.0,7570980.0
11,3,UC_NONE,1,0,-0.5379436425352608,1270003884.0,7501476.0
11,3,NONE_MPAR,0,0,-0.5260643614555969,1288863340.0,7089444.0
11,3,NONE_MSWAP,0,0,-0.5282612952004048,839464556.0,6251812.0
11,3,NONE_NONE,1,0,-0.5359434473881979,1221754476.0,6827300.0
11,4,SPC_MPAR,0,0,-0.5425137041535131,1258614700.0,4210852.0
11,4,SPC_MSWAP,0,0,-0.5427650313363972,2507395948.0,6609188.0
11,4,SPC_NONE,1,1,-0.5425137041535131,1188309036.0,4141988.0
11,4,TPC_MPAR,1,0,-0.5531092282639449,1530424108.0,5944740.0
11,4,TPC_MSWAP,0,0,-0.5341178072069901,1253130476.0,7317540.0
11,4,TPC_NONE,0,0,-0.5365648058904351,1222647468.0,6871204.0
11,4,UC_MPAR,0,0,-0.534317116754005,1525253420.0,5783972.0
11,4,UC_MSWAP,0,0,-0.5294817990199183,2576132844.0,8496676.0
11,4,UC_NONE,1,0,-0.535254276590139,1055214956.0,6045988.0
11,4,NONE_MPAR,0,0,-0.5425137041535131,2652061804.0,5611300.0
11,4,NONE_MSWAP,0,0,-0.5346329180879018,1065071596.0,6673956.0
11,4,NONE_NONE,0,0,-0.5425137041535131,2651419116.0,5571108.0
11,5,SPC_MPAR,0,0,-0.538565001037498,1193380396.0,5768612.0
11,5,SPC_MSWAP,1,1,-0.5537305867661821,1192681644.0,4421284.0
11,5,SPC_NONE,0,0,-0.547189151659117,1596867884.0,6246820.0
11,5,TPC_MPAR,0,0,-0.5425137041535131,1653917100.0,4644004.0
11,5,TPC_MSWAP,1,0,-0.5517986989636489,993487276.0,5555364.0
11,5,TPC_NONE,0,0,-0.5359434473881979,1221754476.0,6827300.0
11,5,UC_MPAR,1,0,-0.5481351644281528,843416364.0,3856292.0
11,5,UC_MSWAP,0,0,-0.5424796438009055,3473477804.0,5643940.0
11,5,UC_NONE,0,0,-0.5537305867661821,1842399916.0,5766308.0
11,5,NONE_MPAR,0,0,-0.5425137041535131,1188309036.0,4141988.0
11,5,NONE_MSWAP,0,0,-0.5425137041535131,2651419116.0,5571108.0
11,5,NONE_NONE,0,0,-0.5425137041535131,2651419116.0,5571108.0
