Execution,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params
1,0.559899986,1.270863533,2540932766.0,30.62335443,9137674.0
2,0.535700023,1.354272604,416911006.0,29.16790199,17481674.0
3,0.540799975,1.376093626,72022718.0,29.04293776,8186858.0
Mean,0.5454666613333333,1.3337432543333334,1009955496.6666666,29.61139806,11602068.666666666
Std,0.010416110064082877,0.04534632485291661,1091682350.689798,0.7173775323043202,4175590.3313811277
