Execution,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params
1,0.529500008,1.340140581,276356446.0,29.20756173,2649898.0
2,0.5704,1.240850091,137281966.0,29.50741792,16234314.0
3,0.550599992,1.311349273,158964046.0,28.95064425,2488554.0
Mean,0.5501666666666667,1.2974466483333333,190867486.0,29.221874633333332,7124255.333333333
Std,0.016700162963943364,0.041710211224404686,61094461.61310533,0.22752710359089062,6442121.009634707
