Execution,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params
1,0.533100009,1.366162777,465163214.0,30.57286263,2686442.0
2,0.537599981,1.308189869,510453406.0,28.88094759,3259914.0
3,0.58890003,1.162394047,294353822.0,28.43907499,2443274.0
Mean,0.5532000066666667,1.2789155643333334,423323480.6666667,29.297628403333334,2796543.3333333335
Std,0.0253104877669397,0.08572499641971738,93050810.54741578,0.9195939677576135,342361.3588995632
