Execution,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params
1,0.525699973,1.360087037,1177628318.0,29.5788157,7498634.0
2,0.564800024,1.302883029,193524910.0,28.91070771,1636330.0
3,0.601400018,1.138895988,73050814.0,28.96207952,4454218.0
Mean,0.5639666716666666,1.2672886846666664,481401347.3333333,29.15053431,4529727.333333333
Std,0.030910031385017044,0.0937428683538825,494757514.9939729,0.30356600323588934,2393871.103696456
