ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
IHLZ-WLIY(2)[M],3,3,2,FALSE,FALSE,"[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.100000001,2.303010464,1492403550,8.663674355,18220202,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,FALSE
HYMK-WLIY(1)[M]-IHLZ-WLIY(2)[M](1),3,3,2,TRUE,FALSE,"[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.42809999,1.638723612,726256990,7.68173027,2351946,HYMK-WLIY(1)[M],IHLZ-WLIY(2)[M],"[1, 3, 1, 1, 0, 1, 2, -1, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",NONE,2,7,-1,0,0,FALSE
HYMK-WLIY(1)[M]-IHLZ-WLIY(2)[M](2),3,3,2,TRUE,FALSE,"[1, 3, 1, 1, 0, 1, 2, -1, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.100000001,2.303361893,479184222,5.711249352,5379114,HYMK-WLIY(1)[M],IHLZ-WLIY(2)[M],"[1, 3, 1, 1, 0, 1, 2, -1, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",NONE,7,2,-1,0,0,FALSE
HYMK-WLIY(2)[M],3,3,2,FALSE,FALSE,"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.423000008,1.584625006,582026590,6.563397884,5510154,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,FALSE
IHLZ-WLIY(2)[M],3,3,2,FALSE,FALSE,"[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.100000001,2.303010464,1492403550,8.663674355,18220202,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(2)[M](1),3,3,2,TRUE,FALSE,"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.374599993,1.745825529,1697973598,10.41529775,18421002,HYMK-WLIY(2)[M],IHLZ-WLIY(2)[M],"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",NONE,4,2,-1,0,0,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(2)[M](2),3,3,2,TRUE,FALSE,"[1, 3, 1, 1, 0, 1, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [32, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.437599987,1.555981874,411010398,6.440340996,5112746,HYMK-WLIY(2)[M],IHLZ-WLIY(2)[M],"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[1, 3, 1, 1, 0, 1, 1, 2, 0, 1, 3, 0, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]",NONE,2,4,-1,0,0,FALSE
HYMK-WLIY(2)[M],3,3,2,FALSE,FALSE,"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.423000008,1.584625006,582026590,6.563397884,5510154,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,FALSE
IHLZ-WLIY(1)[M],3,3,2,FALSE,FALSE,"[1, 2, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.469300002,1.46986258,272993950,5.266890764,1196586,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,1,0,FALSE
HYMK-WLIY(2)[M]-IHLZ-WLIY(1)[M](1),3,3,2,TRUE,FALSE,"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",TPC,L_MODIFY_PARAMS,GA,5,0.390100002,1.685507059,582026590,6.533314943,5510154,HYMK-WLIY(2)[M],IHLZ-WLIY(1)[M],"[1, 3, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 1, 3, 0, 1, 2, 0, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 2, -1, 0, 1, 2, 1, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",NONE,0,6,-1,1,0,FALSE
