State,Stationary_Probability
TPC_NONE,0.149429
TPC_MPOLY,0.132450
SPC_MPOLY,0.131252
TPC_MNUF,0.120169
UC_NONE,0.111672
UC_MNUF,0.103011
SPC_NONE,0.102845
SPC_MNUF,0.099908
UC_MPOLY,0.049265
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
