State,Stationary_Probability
SPC_MPOLY,0.250922
SPC_MNUF,0.217258
SPC_NONE,0.174520
TPC_MNUF,0.107205
TPC_MPOLY,0.088705
TPC_NONE,0.080982
UC_MPOLY,0.049422
UC_NONE,0.020719
UC_MNUF,0.010266
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
