State,Stationary_Probability
SPC_MPOLY,0.190621
SPC_NONE,0.171531
TPC_MPOLY,0.143685
SPC_MNUF,0.132304
TPC_MNUF,0.091113
UC_MNUF,0.090023
TPC_NONE,0.079494
UC_MPOLY,0.051178
UC_NONE,0.050051
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
