State,Stationary_Probability
SPC_MPOLY,0.264174
SPC_MNUF,0.152242
SPC_NONE,0.111233
TPC_MNUF,0.100385
UC_MPOLY,0.091397
TPC_MPOLY,0.080071
UC_MNUF,0.069879
TPC_NONE,0.069797
UC_NONE,0.060822
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
