State,Stationary_Probability
TPC_MPOLY,0.162306
SPC_MNUF,0.150820
SPC_MPOLY,0.150156
SPC_NONE,0.123516
TPC_MNUF,0.121006
UC_MPOLY,0.111839
TPC_NONE,0.110574
UC_NONE,0.059772
UC_MNUF,0.010010
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
