State,Stationary_Probability
SPC_NONE,0.201617
SPC_MNUF,0.132020
TPC_NONE,0.130368
TPC_MNUF,0.121485
SPC_MPOLY,0.110736
TPC_MPOLY,0.091302
UC_NONE,0.091042
UC_MNUF,0.080034
UC_MPOLY,0.041396
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
