ID,Seed,Execution,Generation,GenCreation,isChild,isMutant,Integer_encoding,Binary_encoding,Genotype,Crossover_type,Mutation_type,Search_strategy,Epochs,Accuracy_history,Loss_history,Accuracy,Top1,Top5,Loss,FLOPs,Num_Params,SizeMB,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,HD_PB,NFHT,Succ_Crossover,Succ_Mutation,Total_Crossovers,Total_Mutations,Succ_Crossover_ratio,Succ_Mutation_ratio,Was_invalid,arch_status,Trained_Completely,Has_CM,Confusion_matrix,cm_accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,Ranking,NSGA2,HHSE,Objectives
BBCFSZ[M],72152,1,50,39,FALSE,FALSE,"[14, 20, 46, 62, 55, 47, 62, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,SUCCMUT,GA,70,"[0.11159999668598175, 0.21780000627040863, 0.23600000143051147, 0.2881999909877777, 0.3882000148296356, 0.4163999855518341, 0.3752000033855438, 0.44119998812675476, 0.4253999888896942, 0.44760000705718994, 0.4681999981403351, 0.41839998960494995, 0.5034000277519226, 0.5135999917984009, 0.5120000243186951, 0.4851999878883362, 0.4715999960899353, 0.5117999911308289, 0.5329999923706055, 0.5257999897003174, 0.44940000772476196, 0.5447999835014343, 0.5716000199317932, 0.532800018787384, 0.5461999773979187, 0.5532000064849854, 0.5400000214576721, 0.5807999968528748, 0.4634000062942505, 0.5497999787330627, 0.5770000219345093, 0.5347999930381775, 0.5397999882698059, 0.629800021648407, 0.635200023651123, 0.6424000263214111, 0.6538000106811523, 0.6444000005722046, 0.6294000148773193, 0.6516000032424927, 0.6403999924659729, 0.6155999898910522, 0.6606000065803528, 0.6299999952316284, 0.6521999835968018, 0.6668000221252441, 0.6290000081062317, 0.6547999978065491, 0.6534000039100647, 0.6460000276565552, 0.6489999890327454, 0.6787999868392944, 0.6895999908447266, 0.6872000098228455, 0.6836000084877014, 0.6916000247001648, 0.6941999793052673, 0.6690000295639038, 0.6782000064849854, 0.6796000003814697, 0.6866000294685364, 0.7027999758720398, 0.6912000179290771, 0.6972000002861023, 0.6890000104904175, 0.7021999955177307, 0.7085999846458435, 0.7138000130653381, 0.7059999704360962, 0.7056000232696533]","[4.30029821395874, 3.6369128227233887, 3.6207852363586426, 3.514641761779785, 2.7748382091522217, 2.648552179336548, 3.1252753734588623, 2.7109222412109375, 3.0475306510925293, 2.947650194168091, 2.5302348136901855, 2.939692974090576, 2.4004499912261963, 2.3630917072296143, 2.4150240421295166, 2.5519208908081055, 2.7810301780700684, 2.4251725673675537, 2.3617441654205322, 2.458944797515869, 2.8753769397735596, 2.361752510070801, 2.2047526836395264, 2.410922050476074, 2.335369825363159, 2.379425287246704, 2.4833362102508545, 2.1873860359191895, 2.995604991912842, 2.377821683883667, 2.2215075492858887, 2.5110573768615723, 2.5621564388275146, 2.005794048309326, 1.9930833578109741, 1.8899879455566406, 1.8689050674438477, 1.887100338935852, 1.9694517850875854, 1.830246090888977, 1.9443745613098145, 2.1175551414489746, 1.826764464378357, 1.9439722299575806, 1.8434499502182007, 1.818637490272522, 2.0034725666046143, 1.9162896871566772, 1.873579502105713, 1.9581246376037598, 1.9096759557724, 1.802706003189087, 1.7465929985046387, 1.7862719297409058, 1.7959678173065186, 1.7285470962524414, 1.7566320896148682, 1.8558413982391357, 1.8255808353424072, 1.8558757305145264, 1.7846964597702026, 1.697632074356079, 1.7823991775512695, 1.7517108917236328, 1.7845228910446167, 1.7369862794876099, 1.7138417959213257, 1.6987236738204956, 1.7461313009262085, 1.7436039447784424]",0.713800013,0,0,,,,0,KDXKI[M],EAH[M],"[14, 20, 46, 62, 55, 47, 22, 39]","[14, 13, 46, 62, 47, 47, 62, 39]","[14, 20, 46, 62, 55, 47, 62, 39]",0.125,0.25,0,0,0.78,1337,689,7200,10000,0,0,FALSE,BEST,TRUE,FALSE,,0,0,0,0,15,FALSE,TRUE,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BOAQAQ[M],18327,2,50,35,FALSE,FALSE,"[26, 20, 55, 23, 55, 6, 55, 22]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,SUCCMUT,GA,70,"[0.10580000281333923, 0.14319999516010284, 0.2603999972343445, 0.16619999706745148, 0.35280001163482666, 0.37119999527931213, 0.4113999903202057, 0.18379999697208405, 0.43860000371932983, 0.44839999079704285, 0.44620001316070557, 0.5121999979019165, 0.4244000017642975, 0.4749999940395355, 0.5044000148773193, 0.5230000019073486, 0.5253999829292297, 0.6060000061988831, 0.5788000226020813, 0.6115999817848206, 0.6340000033378601, 0.6226000189781189, 0.5950000286102295, 0.6092000007629395, 0.6223999857902527, 0.5830000042915344, 0.6389999985694885, 0.6516000032424927, 0.6642000079154968, 0.6610000133514404, 0.650600016117096, 0.6589999794960022, 0.6520000100135803, 0.6492000222206116, 0.6646000146865845, 0.6909999847412109, 0.6858000159263611, 0.6769999861717224, 0.6905999779701233, 0.6863999962806702, 0.6814000010490417, 0.6930000185966492, 0.6941999793052673, 0.7049999833106995, 0.6962000131607056, 0.6970000267028809, 0.694599986076355, 0.6926000118255615, 0.6937999725341797, 0.699400007724762, 0.6980000138282776, 0.6984000205993652, 0.704800009727478, 0.704800009727478, 0.701200008392334, 0.7039999961853027, 0.7002000212669373, 0.7039999961853027, 0.7006000280380249, 0.7034000158309937, 0.6990000009536743, 0.703000009059906, 0.7016000151634216, 0.7006000280380249, 0.7009999752044678, 0.6995999813079834, 0.7006000280380249, 0.7024000287055969, 0.6991999745368958, 0.7003999948501587]","[4.139769554138184, 4.138256072998047, 3.4415671825408936, 7.762907981872559, 2.9669690132141113, 3.1075735092163086, 2.7480556964874268, 4.989655494689941, 2.73978328704834, 2.654693126678467, 2.7155778408050537, 2.40913462638855, 2.910299062728882, 2.690777063369751, 2.482707977294922, 2.43670654296875, 2.4781858921051025, 1.990610957145691, 2.2890241146087646, 1.9463379383087158, 1.8687398433685303, 1.9266462326049805, 2.0206212997436523, 1.9672659635543823, 1.931910514831543, 2.176159143447876, 1.9037812948226929, 1.827452301979065, 1.806384801864624, 1.7706632614135742, 1.8787126541137695, 1.8408949375152588, 1.9222267866134644, 1.8842347860336304, 1.8180558681488037, 1.711472511291504, 1.7463669776916504, 1.8092193603515625, 1.738067388534546, 1.7623709440231323, 1.836607813835144, 1.7920564413070679, 1.7556884288787842, 1.7223609685897827, 1.7575095891952515, 1.775970458984375, 1.78855562210083, 1.8172500133514404, 1.8198808431625366, 1.789031982421875, 1.8009203672409058, 1.7818881273269653, 1.7720457315444946, 1.7691974639892578, 1.8075238466262817, 1.7843207120895386, 1.7990316152572632, 1.7983590364456177, 1.8023673295974731, 1.7957873344421387, 1.8030263185501099, 1.801814079284668, 1.8010904788970947, 1.8032236099243164, 1.8084638118743896, 1.8200228214263916, 1.8097639083862305, 1.8149913549423218, 1.812792420387268, 1.808905839920044]",0.704999983,0,0,,,,0,VUKTS[M],ABSKH[M][M],"[26, 20, 55, 23, 31, 38, 55, 22]","[26, 39, 4, 23, 55, 6, 55, 55]","[26, 20, 55, 23, 55, 6, 55, 22]",0.25,0.375,0,0,0.7,985,573,6400,10000,0,0,FALSE,BEST,TRUE,FALSE,,0,0,0,0,111,FALSE,TRUE,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BKJIQB[M],65699,3,50,49,FALSE,FALSE,"[14, 13, 46, 23, 55, 47, 51, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [32, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [64, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,SUCCMUT,GA,70,"[0.11860000342130661, 0.1923999935388565, 0.21439999341964722, 0.30979999899864197, 0.37439998984336853, 0.3569999933242798, 0.42179998755455017, 0.4302000105381012, 0.4593999981880188, 0.47200000286102295, 0.4602000117301941, 0.4453999996185303, 0.46779999136924744, 0.4997999966144562, 0.4848000109195709, 0.487199991941452, 0.4867999851703644, 0.47519999742507935, 0.5135999917984009, 0.6051999926567078, 0.5527999997138977, 0.5616000294685364, 0.5982000231742859, 0.5845999717712402, 0.6100000143051147, 0.6434000134468079, 0.6444000005722046, 0.6700000166893005, 0.6467999815940857, 0.65420001745224, 0.646399974822998, 0.644599974155426, 0.6520000100135803, 0.6858000159263611, 0.680400013923645, 0.6787999868392944, 0.6769999861717224, 0.6827999949455261, 0.6797999739646912, 0.6926000118255615, 0.6881999969482422, 0.6895999908447266, 0.6890000104904175, 0.6962000131607056, 0.6769999861717224, 0.698199987411499, 0.6948000192642212, 0.6877999901771545, 0.6926000118255615, 0.6880000233650208, 0.6959999799728394, 0.6977999806404114, 0.6990000009536743, 0.694599986076355, 0.6976000070571899, 0.7009999752044678, 0.6937999725341797, 0.7008000016212463, 0.6958000063896179, 0.6959999799728394, 0.6967999935150146, 0.6973999738693237, 0.6966000199317932, 0.6958000063896179, 0.6959999799728394, 0.6988000273704529, 0.6955999732017517, 0.6944000124931335, 0.6967999935150146, 0.6973999738693237]","[4.066705703735352, 3.5682194232940674, 3.625021457672119, 3.093086004257202, 2.7715609073638916, 2.9404854774475098, 2.6577584743499756, 2.7158193588256836, 2.719177722930908, 2.4469962120056152, 2.549137830734253, 2.83143949508667, 2.608114242553711, 2.385610818862915, 2.509718894958496, 2.4613399505615234, 2.4903340339660645, 2.598109483718872, 2.805652379989624, 1.894181251525879, 2.350184202194214, 2.1281685829162598, 1.947275996208191, 2.1214962005615234, 1.956360101699829, 1.7557709217071533, 1.7620079517364502, 1.6545568704605103, 1.7900779247283936, 1.7078202962875366, 1.7986478805541992, 1.7587884664535522, 1.7603585720062256, 1.5840320587158203, 1.623206377029419, 1.6092464923858643, 1.6167528629302979, 1.5916146039962769, 1.618898868560791, 1.5678600072860718, 1.5829603672027588, 1.58834707736969, 1.5840717554092407, 1.5846647024154663, 1.6354676485061646, 1.556778073310852, 1.5485947132110596, 1.591829538345337, 1.5834609270095825, 1.6061065196990967, 1.5818727016448975, 1.569229006767273, 1.572007179260254, 1.5818613767623901, 1.5805387496948242, 1.5688625574111938, 1.6038652658462524, 1.564583420753479, 1.5809673070907593, 1.5779318809509277, 1.5793083906173706, 1.5767430067062378, 1.5779658555984497, 1.5803947448730469, 1.5803784132003784, 1.5813668966293335, 1.5893794298171997, 1.5928385257720947, 1.5799624919891357, 1.5781605243682861]",0.700999975,0,0,,,,0,FOIU[M],ZSFRG[M],"[14, 13, 46, 38, 55, 47, 51, 39]","[14, 13, 46, 23, 55, 47, 38, 39]","[14, 13, 46, 23, 55, 47, 51, 39]",0.125,0.125,0,0,0.98,1272,710,7400,10000,0,0,FALSE,BEST,TRUE,FALSE,,0,0,0,0,81,FALSE,TRUE,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BDNESY[M],48021,4,50,33,FALSE,FALSE,"[26, 36, 49, 23, 31, 6, 22, 55]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [64, 5]}, {'CONV': [64, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [32, 5]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 5]}, {'CONV': [256, 5]}), ({'CONV': [32, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 3]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,SUCCMUT,GA,70,"[0.10300000011920929, 0.17419999837875366, 0.2207999974489212, 0.274399995803833, 0.3434000015258789, 0.3248000144958496, 0.43380001187324524, 0.39419999718666077, 0.39500001072883606, 0.42260000109672546, 0.44200000166893005, 0.4129999876022339, 0.5447999835014343, 0.5333999991416931, 0.5734000205993652, 0.5526000261306763, 0.553600013256073, 0.5723999738693237, 0.5622000098228455, 0.5564000010490417, 0.5605999827384949, 0.5690000057220459, 0.5989999771118164, 0.5934000015258789, 0.5978000164031982, 0.6151999831199646, 0.6003999710083008, 0.602400004863739, 0.5382000207901001, 0.5839999914169312, 0.6136000156402588, 0.6492000222206116, 0.6669999957084656, 0.6639999747276306, 0.6197999715805054, 0.6575999855995178, 0.6593999862670898, 0.6480000019073486, 0.6657999753952026, 0.6883999705314636, 0.6980000138282776, 0.6854000091552734, 0.6845999956130981, 0.6948000192642212, 0.6723999977111816, 0.6639999747276306, 0.7020000219345093, 0.694599986076355, 0.7006000280380249, 0.6890000104904175, 0.6898000240325928, 0.6967999935150146, 0.7021999955177307, 0.6940000057220459, 0.6995999813079834, 0.7027999758720398, 0.7003999948501587, 0.7002000212669373, 0.704200029373169, 0.7053999900817871, 0.7016000151634216, 0.6998000144958496, 0.7053999900817871, 0.7027999758720398, 0.7016000151634216, 0.7026000022888184, 0.7008000016212463, 0.7026000022888184, 0.7009999752044678, 0.7026000022888184]","[4.116546154022217, 3.8566393852233887, 3.452773094177246, 3.2745420932769775, 2.9315788745880127, 3.234102249145508, 2.5588202476501465, 2.916029930114746, 2.8452389240264893, 2.7050483226776123, 2.6165192127227783, 2.893306016921997, 2.11181902885437, 2.214630365371704, 2.028104305267334, 2.1113362312316895, 2.1270546913146973, 2.0186784267425537, 2.1126303672790527, 2.1547622680664062, 2.18603253364563, 2.100078582763672, 1.9817816019058228, 2.0846734046936035, 2.0062203407287598, 1.8786958456039429, 2.0189127922058105, 1.9774231910705566, 2.3850722312927246, 2.156982660293579, 1.9795078039169312, 1.843217372894287, 1.7342181205749512, 1.733628273010254, 2.0552477836608887, 1.8391242027282715, 1.8176624774932861, 1.9437880516052246, 1.7667349576950073, 1.697782039642334, 1.6862385272979736, 1.7279903888702393, 1.745589256286621, 1.767760992050171, 1.84786856174469, 1.9279705286026, 1.7072126865386963, 1.736916184425354, 1.7643636465072632, 1.7960933446884155, 1.798181414604187, 1.7655824422836304, 1.730318546295166, 1.8057681322097778, 1.7439206838607788, 1.7554826736450195, 1.774379849433899, 1.774916410446167, 1.7761129140853882, 1.7686986923217773, 1.7798583507537842, 1.789100170135498, 1.7714256048202515, 1.7932339906692505, 1.7933443784713745, 1.7845603227615356, 1.7910767793655396, 1.7742033004760742, 1.791478157043457, 1.791526198387146]",0.70539999,0,0,,,,0,JKRYQ[M],ZESAA[M],"[26, 36, 49, 23, 31, 12, 62, 55]","[23, 22, 23, 23, 31, 6, 22, 55]","[26, 36, 49, 23, 31, 6, 22, 55]",0.25,0.375,0,0,0.66,1403,629,7800,10000,0,0,FALSE,BEST,TRUE,FALSE,,0,0,0,0,21,FALSE,TRUE,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BZHNIN[M],15016,5,50,38,FALSE,FALSE,"[62, 36, 23, 38, 46, 23, 39, 63]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 3]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}), ({'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,SUCCMUT,GA,70,"[0.11259999871253967, 0.18459999561309814, 0.2531999945640564, 0.2831999957561493, 0.36500000953674316, 0.3837999999523163, 0.43160000443458557, 0.4560000002384186, 0.44020000100135803, 0.47200000286102295, 0.46880000829696655, 0.44119998812675476, 0.5103999972343445, 0.44620001316070557, 0.45579999685287476, 0.4860000014305115, 0.5795999765396118, 0.545799970626831, 0.5099999904632568, 0.5242000222206116, 0.5396000146865845, 0.5418000221252441, 0.5943999886512756, 0.618399977684021, 0.6262000203132629, 0.6051999926567078, 0.6377999782562256, 0.6294000148773193, 0.6172000169754028, 0.6033999919891357, 0.6299999952316284, 0.6254000067710876, 0.6254000067710876, 0.6800000071525574, 0.6746000051498413, 0.6710000038146973, 0.6808000206947327, 0.6571999788284302, 0.6725999712944031, 0.6841999888420105, 0.6732000112533569, 0.6696000099182129, 0.7075999975204468, 0.7002000212669373, 0.7059999704360962, 0.6863999962806702, 0.7056000232696533, 0.6883999705314636, 0.6988000273704529, 0.6972000002861023, 0.7080000042915344, 0.703000009059906, 0.7103999853134155, 0.7035999894142151, 0.7106000185012817, 0.7031999826431274, 0.704200029373169, 0.7034000158309937, 0.70660001039505, 0.7038000226020813, 0.7057999968528748, 0.7107999920845032, 0.7121999859809875, 0.7120000123977661, 0.7093999981880188, 0.7080000042915344, 0.7044000029563904, 0.70660001039505, 0.7067999839782715, 0.7071999907493591]","[4.168991565704346, 3.799774169921875, 3.359891414642334, 3.566884756088257, 2.865140676498413, 2.8508002758026123, 2.6305363178253174, 2.5511107444763184, 2.676676034927368, 2.4889211654663086, 2.567016839981079, 3.391012191772461, 2.3550021648406982, 2.727097749710083, 2.7407963275909424, 2.5637624263763428, 2.1089553833007812, 2.2711987495422363, 2.5277323722839355, 2.399430513381958, 2.424921989440918, 2.383516311645508, 2.138660430908203, 1.9969840049743652, 1.9258091449737549, 2.053894281387329, 1.9141955375671387, 1.9107937812805176, 1.9815818071365356, 2.03025484085083, 1.9829447269439697, 2.0024189949035645, 2.0092849731445312, 1.735211968421936, 1.7635822296142578, 1.785510540008545, 1.7064520120620728, 1.8578969240188599, 1.7708629369735718, 1.7702593803405762, 1.852662444114685, 1.824202537536621, 1.6401082277297974, 1.6258807182312012, 1.6450916528701782, 1.7327394485473633, 1.6495060920715332, 1.7542855739593506, 1.643051028251648, 1.7047652006149292, 1.660979151725769, 1.693938136100769, 1.6566345691680908, 1.6834361553192139, 1.6548943519592285, 1.6743855476379395, 1.6854966878890991, 1.7078126668930054, 1.7065314054489136, 1.698906421661377, 1.706827163696289, 1.6866775751113892, 1.6867687702178955, 1.6869062185287476, 1.6895607709884644, 1.6955386400222778, 1.7081944942474365, 1.6994075775146484, 1.6943695545196533, 1.6925268173217773]",0.712199986,0,0,,,,0,QPFGM[M],MNQDN[M][M][M],"[62, 36, 52, 38, 46, 23, 39, 63]","[62, 36, 23, 39, 46, 6, 39, 63]","[62, 36, 23, 38, 46, 23, 39, 63]",0.125,0.25,0,0,0.76,1027,691,7000,10000,0,0,FALSE,BEST,TRUE,FALSE,,0,0,0,0,250,FALSE,TRUE,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
BAMMGW[M],43218,6,50,42,FALSE,FALSE,"[14, 20, 60, 34, 55, 47, 62, 39]",[],"[{'INP': 32}, {'CONV': [64, 3]}, ({'CONV': [32, 5]}, {'CONV': [256, 3]}), ({'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [128, 3]}), ({'CONV': [128, 3]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 3]}, {'CONV': [256, 5]}), ({'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), ({'CONV': [256, 5]}, {'CONV': [256, 3]}), ({'CONV': [128, 3]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}), {'GLOBAL_AVG': None}, {'LAST_DENSE': [100, 'softmax']}]",HHSE,SUCCMUT,GA,70,"[0.10159999877214432, 0.18379999697208405, 0.23360000550746918, 0.3452000021934509, 0.32179999351501465, 0.42579999566078186, 0.38839998841285706, 0.46720001101493835, 0.42100000381469727, 0.4603999853134155, 0.4230000078678131, 0.47600001096725464, 0.5126000046730042, 0.5252000093460083, 0.5636000037193298, 0.5698000192642212, 0.5741999745368958, 0.593999981880188, 0.5504000186920166, 0.5892000198364258, 0.5842000246047974, 0.6126000285148621, 0.5917999744415283, 0.5712000131607056, 0.5974000096321106, 0.6104000210762024, 0.6028000116348267, 0.6453999876976013, 0.6254000067710876, 0.6539999842643738, 0.670799970626831, 0.6715999841690063, 0.6521999835968018, 0.6633999943733215, 0.6552000045776367, 0.6629999876022339, 0.6126000285148621, 0.6787999868392944, 0.6758000254631042, 0.6866000294685364, 0.6660000085830688, 0.6693999767303467, 0.6732000112533569, 0.6732000112533569, 0.6937999725341797, 0.678600013256073, 0.6809999942779541, 0.6728000044822693, 0.678600013256073, 0.6840000152587891, 0.6973999738693237, 0.6937999725341797, 0.6705999970436096, 0.6958000063896179, 0.694599986076355, 0.7008000016212463, 0.6959999799728394, 0.6984000205993652, 0.6976000070571899, 0.6944000124931335, 0.6976000070571899, 0.7016000151634216, 0.7013999819755554, 0.7035999894142151, 0.699999988079071, 0.7021999955177307, 0.7017999887466431, 0.6998000144958496, 0.7039999961853027, 0.701200008392334]","[4.1946587562561035, 3.807440996170044, 3.6073086261749268, 2.9550554752349854, 3.134326934814453, 2.6970791816711426, 3.1160683631896973, 2.4477486610412598, 2.7408270835876465, 2.595149278640747, 2.8188605308532715, 2.652186870574951, 2.456756591796875, 2.2945075035095215, 2.089556932449341, 2.1434245109558105, 2.0380704402923584, 2.0074639320373535, 2.2067909240722656, 2.071878671646118, 2.0157458782196045, 1.906434178352356, 2.097715139389038, 2.1391561031341553, 1.9966034889221191, 1.9415404796600342, 2.0031604766845703, 1.7640540599822998, 1.869787335395813, 1.7301400899887085, 1.680197834968567, 1.6678603887557983, 1.7158499956130981, 1.7391666173934937, 1.7604972124099731, 1.7004367113113403, 1.9820691347122192, 1.666499376296997, 1.6744195222854614, 1.6409881114959717, 1.757091999053955, 1.7536699771881104, 1.7140015363693237, 1.7431976795196533, 1.6305336952209473, 1.718329668045044, 1.7171752452850342, 1.758863925933838, 1.736313819885254, 1.7208820581436157, 1.6698215007781982, 1.6845532655715942, 1.8453601598739624, 1.671903371810913, 1.7019253969192505, 1.6771044731140137, 1.7039014101028442, 1.7144432067871094, 1.7174080610275269, 1.740033745765686, 1.7190073728561401, 1.7292309999465942, 1.7138230800628662, 1.6948304176330566, 1.7240283489227295, 1.7227498292922974, 1.7300784587860107, 1.7236502170562744, 1.7171894311904907, 1.7170040607452393]",0.703999996,0,0,,,,0,KOMBK[M][M],LUINJ[M],"[14, 20, 60, 39, 55, 47, 62, 39]","[14, 22, 60, 34, 55, 6, 55, 39]","[14, 20, 60, 34, 55, 47, 62, 39]",0.125,0.375,0,0,0.84,1539,762,8000,10000,0,0,FALSE,BEST,TRUE,FALSE,,0,0,0,0,84,FALSE,TRUE,"{'Accuracy': 'MAX', 'FLOPs': 'MIN', 'Num_params': 'MIN'}"
