Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,GD,search_name,GOs_history,GOs_count
1,1,UC,MNUF,0.6569839816771481,0.021986078516956654,1729017291.52,1395548744.6548417,3206953.12,1849729.4084263959,0.6835465676159629,0,0.24,0.1,7.855353535353536,GREEDY_CROSS,['UC_NONE'],{'UC_NONE': 1}
1,2,UC,MNUF,0.6607128236982461,0.02313885799379927,1525611413.76,1337274757.756748,3239794.08,2045696.1961322397,0.6904351676246133,0.006888600008650436,0.21,0.04,7.833333333333333,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF']","{'UC_NONE': 1, 'SPC_MNUF': 1}"
1,3,UC,MNUF,0.6585663695452579,0.024087694758333944,1104742947.84,897307780.9154099,2778731.68,1831154.3983899713,0.6999579036912383,0.009522736066625015,0.16,0.02,7.794747474747474,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY']","{'UC_NONE': 1, 'SPC_MNUF': 1, 'SPC_MPOLY': 1}"
1,4,UC,MNUF,0.6594897188410741,0.025196906002172753,1003058908.16,904909945.4502418,2710997.92,1819886.1717304834,0.7027192321022614,0.0027613284110230563,0.17,0.015,7.73979797979798,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF']","{'UC_NONE': 1, 'SPC_MNUF': 2, 'SPC_MPOLY': 1}"
1,5,UC,MNUF,0.660155907275493,0.02761335213452285,1015729699.84,912625545.6214837,2687823.52,1900801.1737398126,0.7043798586060855,0.0016606265038241474,0.06,0.01,7.726262626262626,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY']","{'UC_NONE': 1, 'SPC_MNUF': 2, 'SPC_MPOLY': 2}"
1,6,UC,MNUF,0.659493082602764,0.027803901852696287,967221699.84,927035394.2958015,2569615.52,1894398.7441050971,0.7049415608723284,0.0005617022662428584,0.1,0.0,7.702222222222222,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MPOLY']","{'UC_NONE': 1, 'SPC_MNUF': 2, 'SPC_MPOLY': 3}"
1,7,UC,MNUF,0.6588482870042138,0.02761463253341541,910436382.72,926457870.204414,2408542.88,1822217.8725370097,0.712989926668897,0.008048365796568646,0.09,0.005,7.655959595959596,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY']","{'UC_NONE': 1, 'SPC_MNUF': 2, 'SPC_MPOLY': 3, 'TPC_MPOLY': 1}"
1,8,UC,MNUF,0.6579753540327579,0.028991392671679887,858676541.44,919385906.3692946,2375909.28,1859262.927391768,0.7132032687056347,0.0002133420367376182,0.06,0.0,7.62969696969697,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MNUF']","{'UC_NONE': 1, 'SPC_MNUF': 2, 'SPC_MPOLY': 3, 'TPC_MPOLY': 1, 'TPC_MNUF': 1}"
1,9,UC,MNUF,0.6573638164336023,0.029581949813452208,827864556.8,898064093.4909214,2354314.4,1874827.4516261176,0.7132123702068982,9.101501263542033e-06,0.08,0.0,7.586464646464647,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MNUF', 'UC_MPOLY']","{'UC_NONE': 1, 'SPC_MNUF': 2, 'SPC_MPOLY': 3, 'TPC_MPOLY': 1, 'TPC_MNUF': 1, 'UC_MPOLY': 1}"
1,10,UC,MNUF,0.6570892367866157,0.026801846061808916,656684103.68,534638349.64903015,2086955.68,1564733.6871421086,0.7132829083697344,7.053816283619785e-05,0.06,0.005,7.517373737373737,GREEDY_CROSS,"['UC_NONE', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MNUF', 'SPC_MPOLY', 'SPC_MPOLY', 'TPC_MPOLY', 'TPC_MNUF', 'UC_MPOLY', 'SPC_MPOLY']","{'UC_NONE': 1, 'SPC_MNUF': 2, 'SPC_MPOLY': 4, 'TPC_MPOLY': 1, 'TPC_MNUF': 1, 'UC_MPOLY': 1}"
