Operator,Count
NONE_MPOLY,5
TPC_MNUF,2
UC_MNUF,7
SPC_MNUF,14
SBX_MNUF,3
SBX_MPOLY,5
NONE_MNUF,5
UC_MPOLY,6
SBX_NONE,23
SPC_MPOLY,8
TPC_NONE,6
UC_NONE,8
SPC_NONE,2
TPC_MPOLY,6
