Operator,Count
NONE_MNUF,3
SPC_MNUF,8
SBX_MPOLY,14
SPC_MPOLY,14
NONE_MPOLY,8
TPC_MPOLY,12
UC_MNUF,5
TPC_MNUF,6
UC_MPOLY,6
SBX_NONE,12
UC_NONE,5
TPC_NONE,3
SPC_NONE,3
SBX_MNUF,1
