Operator,Count
NONE_MNUF,9
TPC_MNUF,7
UC_MNUF,7
SBX_MNUF,8
SPC_MNUF,11
SPC_MPOLY,15
SBX_NONE,12
SBX_MPOLY,12
UC_MPOLY,5
TPC_MPOLY,10
NONE_MPOLY,2
TPC_NONE,1
SPC_NONE,1
