Operator,Count
NONE_MNUF,6
UC_MNUF,9
TPC_MNUF,6
SPC_MNUF,4
NONE_MPOLY,8
SBX_NONE,15
SPC_MPOLY,13
UC_MPOLY,6
SBX_MNUF,4
TPC_MPOLY,5
SBX_MPOLY,9
TPC_NONE,6
SPC_NONE,7
UC_NONE,2
