Operator,Count
NONE_MNUF,9
TPC_MNUF,10
UC_MNUF,10
SPC_MNUF,7
SBX_MNUF,5
SBX_NONE,13
SPC_MPOLY,9
NONE_MPOLY,5
UC_MPOLY,10
SBX_MPOLY,8
TPC_NONE,2
TPC_MPOLY,8
UC_NONE,2
SPC_NONE,2
