Operator,Count
UC_MNUF,10
NONE_MNUF,4
SPC_MNUF,11
SBX_MNUF,5
SBX_MPOLY,12
TPC_MNUF,9
UC_MPOLY,7
SBX_NONE,8
TPC_NONE,9
TPC_MPOLY,5
NONE_MPOLY,5
SPC_NONE,6
UC_NONE,3
SPC_MPOLY,6
