Execution,Accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,FLOPs,Num_Params
1,0.7344944220853458,,,,4794533888.0,8273444.0
2,0.7383835714809395,,,,4621004800.0,10022948.0
3,0.7347806543920504,,,,2990397440.0,8527396.0
4,0.7366211945485343,,,,4828088320.0,9322020.0
5,0.7406347661459081,,,,4811311104.0,8797732.0
6,0.7402275324226083,,,,6238881792.0,9199908.0
7,0.7370941424456907,,,,5257127936.0,7773604.0
8,0.7395703858974452,,,,6149179904.0,8166820.0
9,0.7406347661459081,,,,4811311104.0,8797732.0
10,0.7403990933910651,,,,6180120576.0,9133860.0
11,0.7405160478704561,,,,6291320832.0,10838820.0
12,0.738686428119191,,,,6066884608.0,8298788.0
13,0.7370769524916672,,,,1692815360.0,5388708.0
14,0.7406209399277479,,,,6255659008.0,9724196.0
15,0.7406209399277479,,,,6255659008.0,9724196.0
16,0.7405160478704561,,,,6291320832.0,10838820.0
17,0.7380198912651051,,,,2914521088.0,7211684.0
18,0.730236251353792,,,,4493027328.0,7793700.0
19,0.7406209399277479,,,,6255659008.0,9724196.0
20,0.7375910829423816,,,,2050617344.0,6089380.0
21,0.7336574719242607,,,,4517996544.0,7118116.0
22,0.7405160478704561,,,,6291320832.0,10838820.0
23,0.7406347661459081,,,,4811311104.0,8797732.0
24,0.735892884748374,,,,5743790080.0,8232740.0
25,0.7366580966673024,,,,4998819840.0,10207524.0
26,0.7360557130705736,,,,5965111296.0,7503396.0
27,0.7392502679892453,,,,6291320832.0,10838820.0
28,0.7405160478704561,,,,6291320832.0,10838820.0
29,0.7389737719747941,,,,6043795456.0,8904740.0
30,0.7408464884347216,,,,1639084032.0,5888292.0
Mean,0.7383449202449294,,,,5061443737.6,8760565.066666666
Std,0.0026022523560979534,,,,1427262650.6585703,1474426.434129804
