Execution,Accuracy,cm_precision_macro,cm_recall_macro,cm_f1_macro,FLOPs,Num_Params
1,0.734218659442982,,,,2096432128.0,9153956.0
2,0.7375205779072871,,,,5332051968.0,9432612.0
3,0.7388830164943684,,,,1975078912.0,5499044.0
4,0.7336322706141997,,,,2375757824.0,5790244.0
5,0.741285405481414,,,,6163261440.0,9100836.0
6,0.7370052255586549,,,,6389876736.0,10772772.0
7,0.7406209399277479,,,,6255659008.0,9724196.0
8,0.7397998516934395,,,,2830962688.0,7170980.0
9,0.7392289197694403,,,,4630894592.0,7387940.0
10,0.7361010488986937,,,,6498281472.0,8454820.0
11,0.7395703858974452,,,,6149179904.0,8166820.0
12,0.7404129196092253,,,,4735772672.0,8207396.0
13,0.735255624258537,,,,5293296128.0,6494884.0
14,0.7405160478704561,,,,6291320832.0,10838820.0
15,0.7388830164943684,,,,1975078912.0,5499044.0
16,0.7400056858859255,,,,6163343360.0,8609572.0
17,0.7337626993365228,,,,2067476480.0,6122404.0
18,0.7405160478704561,,,,6291320832.0,10838820.0
19,0.7352328496591872,,,,4352618496.0,7634468.0
20,0.7347422607631527,,,,3991384064.0,6689956.0
21,0.739838536951258,,,,2280976384.0,5888036.0
22,0.7336535481198484,,,,4306350080.0,7564324.0
23,0.7339475053617316,,,,7184229376.0,11116452.0
24,0.736125949811867,,,,6153374208.0,8297892.0
25,0.7403990933910651,,,,6180120576.0,9133860.0
26,0.7418710821761785,,,,1563545600.0,5297956.0
27,0.734581128872807,,,,3871479808.0,6199332.0
28,0.741285405481414,,,,6163261440.0,9100836.0
29,0.7377686052154456,,,,5509885952.0,8103076.0
30,0.740126906828206,,,,6146484224.0,8576548.0
Mean,0.7378930405214441,,,,4707291869.866667,8028929.866666666
Std,0.002711493801312911,,,,1738623493.3636098,1692425.6733638404
