Operator,Count
SPC_MPOLY,541
SPC_MNUF,495
SPC_NONE,453
TPC_MPOLY,401
TPC_NONE,365
TPC_MNUF,339
UC_MNUF,137
UC_NONE,136
UC_MPOLY,133
