State,Stationary_Probability
SPC_MNUF,0.307079
TPC_MNUF,0.183058
NONE_MNUF,0.105046
SBX_MNUF,0.103511
NONE_MPOLY,0.061573
UC_MNUF,0.061217
SPC_NONE,0.053958
SBX_NONE,0.053785
TPC_MPOLY,0.022023
SPC_MPOLY,0.017944
UC_MPOLY,0.011672
SBX_MPOLY,0.010170
TPC_NONE,0.008964
UC_NONE,0.000000
