State,Stationary_Probability
SPC_MNUF,0.201220
SPC_NONE,0.177565
TPC_NONE,0.161484
TPC_MNUF,0.121428
SPC_MPOLY,0.079446
UC_MPOLY,0.075211
TPC_MPOLY,0.071561
UC_MNUF,0.070543
UC_NONE,0.041542
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
