Operator,Count
SBX_MNUF,1
UC_NONE,20
SPC_MNUF,2
UC_MPOLY,7
TPC_NONE,27
SPC_MPOLY,9
SBX_MPOLY,6
SPC_NONE,20
TPC_MPOLY,4
SBX_NONE,1
TPC_MNUF,1
UC_MNUF,2
