Operator,Count
TPC_MPOLY,2
SBX_MPOLY,4
TPC_MNUF,1
UC_NONE,33
SPC_NONE,31
TPC_NONE,24
SPC_MPOLY,1
NONE_MPOLY,2
UC_MNUF,1
SPC_MNUF,1
