Operator,Count
SPC_MPOLY,11
SBX_MPOLY,6
SBX_NONE,6
TPC_NONE,25
SPC_NONE,19
UC_NONE,18
UC_MPOLY,4
NONE_MNUF,1
TPC_MPOLY,4
NONE_MPOLY,2
SPC_MNUF,2
UC_MNUF,1
TPC_MNUF,1
