Operator,Count
SBX_MNUF,2
UC_MPOLY,7
SPC_MPOLY,7
TPC_MPOLY,5
TPC_NONE,21
SPC_NONE,17
UC_NONE,21
SBX_MPOLY,9
SBX_NONE,6
UC_MNUF,3
TPC_MNUF,2
