Operator,Count
NONE_MNUF,22
UC_MNUF,13
SPC_MNUF,16
TPC_MNUF,19
SBX_MNUF,9
NONE_MPOLY,4
SBX_MPOLY,2
SBX_NONE,14
UC_NONE,1
