Operator,Count
NONE_MNUF,563
SBX_MNUF,465
TPC_MNUF,403
UC_MNUF,388
SPC_MNUF,382
SBX_NONE,335
NONE_MPOLY,92
SBX_MPOLY,58
SPC_MPOLY,35
TPC_MPOLY,33
UC_MPOLY,25
SPC_NONE,7
TPC_NONE,7
UC_NONE,7
