Execution,Generation,Crossover_type,Mutation_type,mean_accuracy,std_accuracy,mean_flops,std_flops,mean_params,std_params,HV,dHV,succ_cross,succ_mut,search_name,GOs_history,GOs_count
1,1,SBX,MPOLY,0.6555975556798929,0.020665977280660004,1292623886.08,840640976.4072666,2617175.2,1244233.9404530644,0.6772241678674429,0,0.18,0.22,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY']",{'SBX_MPOLY': 1}
1,2,SBX,MPOLY,0.6597863500185147,0.02106199100370577,984158749.44,611656579.2684265,2466919.84,1030182.6309186026,0.6905813098591699,0.013357141991726995,0.03,0.115,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 2}
1,3,SBX,MPOLY,0.6609538840507097,0.02602369733289797,925265022.72,624150015.1116635,2428268.96,1173375.0607355682,0.6945649544965471,0.003983644637377215,0.03,0.11,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 3}
1,4,SBX,MPOLY,0.6609989964502158,0.02824946321945995,693151319.04,464463292.6532782,2105102.24,1108859.5240623504,0.7007047258179431,0.0061397713213959815,0.03,0.14,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 4}
1,5,SBX,MPOLY,0.6630097489841056,0.026829688386592818,619537135.36,357107336.7820177,1882278.56,958845.3774539494,0.7107427127614728,0.010037986943529753,0.01,0.115,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 5}
1,6,SBX,MPOLY,0.6645613343077987,0.023255932602135404,543224602.88,288785656.1232297,1768350.88,912531.9299910256,0.7115364414306101,0.0007937286691372947,0.01,0.115,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 6}
1,7,SBX,MPOLY,0.6633846347269169,0.027466015562684153,535448398.08,289121702.4528807,1810373.28,1004120.4663312274,0.7143416702155849,0.0028052287849748003,0.04,0.115,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 7}
1,8,SBX,MPOLY,0.6622747118431417,0.02664597214593391,497629073.92,331935647.25225157,1676169.12,985211.3905748475,0.7157932989626554,0.0014516287470704992,0.0,0.12,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 8}
1,9,SBX,MPOLY,0.6582660166817519,0.02982023001752214,460589306.88,323787508.227474,1584372.64,964019.206569615,0.7173936517240146,0.0016003527613591695,0.0,0.135,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 9}
1,10,SBX,MPOLY,0.6574847775438643,0.027668621791750808,402854210.56,228754589.6006988,1483072.16,884047.6753120358,0.7179310598385122,0.0005374081144976506,0.0,0.115,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 10}
1,11,SBX,MPOLY,0.6601503349600775,0.028295091930987854,439848939.52,278177444.4716561,1528157.6,984962.4787181282,0.7192026000886438,0.001271540250131542,0.01,0.11,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 11}
1,12,SBX,MPOLY,0.660098544412625,0.030877002506076945,435111205.12,295293225.04612374,1591495.84,1051517.8825179406,0.7205794522904561,0.001376852201812273,0.01,0.125,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 12}
1,13,SBX,MPOLY,0.6602737273889377,0.030305197133829415,424946022.4,298819197.5157124,1523987.36,1025580.2799275296,0.7221564468817742,0.0015769945913181038,0.02,0.095,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 13}
1,14,SBX,MPOLY,0.6624186651773827,0.029853996699844978,423896556.8,275328118.14768994,1579282.08,1030884.5296992646,0.7224066786599511,0.00025023177817695696,0.0,0.125,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 14}
1,15,SBX,MPOLY,0.6615459546319115,0.031096072157976162,428455289.6,276047622.5376643,1551568.8,1029780.5554293988,0.7224701436669647,6.34650070135967e-05,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 15}
1,16,SBX,MPOLY,0.6667182056824241,0.026579497937845042,447811488.0,296330489.1273198,1692111.52,1079679.3352222731,0.722645455641018,0.0001753119740532938,0.01,0.08,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 16}
1,17,SBX,MPOLY,0.6655559791025485,0.0290118359837658,447302577.92,300081029.05924803,1704695.2,1113125.15549762,0.7226972051110371,5.1749470019069044e-05,0.03,0.1,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 17}
1,18,SBX,MPOLY,0.663716014574417,0.029498289909790875,415324234.24,239203588.83983374,1594136.48,1017822.0169932706,0.7232966278622994,0.0005994227512623462,0.0,0.07,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 18}
1,19,SBX,MPOLY,0.6656268622631365,0.030660820009021882,431288270.08,237851335.8582834,1663504.8,1040105.995671749,0.7233552021320369,5.8574269737432516e-05,0.0,0.095,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 19}
1,20,SBX,MPOLY,0.6645452188170077,0.030844637482871577,430589338.88,313698145.71238995,1640021.92,1084121.0490506645,0.725331155327795,0.001975953195758162,0.02,0.11,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 20}
1,21,SBX,MPOLY,0.6606002892255194,0.03418186407915133,428174053.12,323470187.48846334,1553345.44,1114576.9509011777,0.7254594059786885,0.00012825065089350218,0.0,0.145,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']",{'SBX_MPOLY': 21}
1,22,SBX,MNUF,0.6611809370204493,0.03372307789655823,433144006.4,321284256.79149175,1555727.52,1112817.0919960248,0.7254603226658483,9.166871597354742e-07,0.01,0.075,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF']","{'SBX_MPOLY': 21, 'SBX_MNUF': 1}"
1,23,SBX,MPOLY,0.663532963608229,0.0319326777011594,415509538.56,243954557.82746375,1588101.28,1129208.41314087,0.7256594396563307,0.000199116990482473,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY']","{'SBX_MPOLY': 22, 'SBX_MNUF': 1}"
1,24,SBX,MPOLY,0.6626759462414631,0.03470802739423202,417989776.64,254446114.41601175,1648507.04,1219081.4326227263,0.7257516966021049,9.225694577419397e-05,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 23, 'SBX_MNUF': 1}"
1,25,SBX,MPOLY,0.6620094226954325,0.036773554478189446,429679930.88,254092858.9908983,1661623.2,1263048.9201934817,0.7266832754113629,0.0009315788092579824,0.0,0.11,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 24, 'SBX_MNUF': 1}"
1,26,SBX,MPOLY,0.662609252449772,0.03737125922896226,429778400.0,255424493.5470665,1709156.0,1284151.2551429134,0.7267295878354869,4.631242412400649e-05,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 25, 'SBX_MNUF': 1}"
1,27,SBX,MNUF,0.6620581852277004,0.037141784092143415,422742373.12,250903503.76817667,1682209.44,1277354.4461906597,0.7267113682237732,-1.8219611713665707e-05,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF']","{'SBX_MPOLY': 25, 'SBX_MNUF': 2}"
1,28,SBX,MNUF,0.6620581852277004,0.037141784092143415,422742373.12,250903503.76817667,1682209.44,1277354.4461906597,0.7267112750703977,-9.315337556881076e-08,0.0,0.1,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF']","{'SBX_MPOLY': 25, 'SBX_MNUF': 3}"
1,29,SBX,MPOLY,0.6579753809912015,0.042895947293155746,434191417.6,306883449.19127065,1717628.32,1369018.410042311,0.7268634854165165,0.00015221034611878625,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY']","{'SBX_MPOLY': 26, 'SBX_MNUF': 3}"
1,30,SBX,MNUF,0.6625379253912314,0.040990184524198746,488467372.8,352909785.34120834,1892302.24,1367106.8895162009,0.7270045556866,0.00014107027008358752,0.0,0.075,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF']","{'SBX_MPOLY': 26, 'SBX_MNUF': 4}"
1,31,SBX,MPOLY,0.6635023301560683,0.04194730008368293,478323996.16,347449977.049179,1932652.96,1454531.8551175564,0.727181906524953,0.00017735083835290766,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY']","{'SBX_MPOLY': 27, 'SBX_MNUF': 4}"
1,32,SBX,MPOLY,0.6585399993172167,0.04134551486940766,417584400.64,321322394.3617691,1706162.08,1428955.9661119273,0.7272024112844934,2.0504759540407314e-05,0.0,0.075,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 28, 'SBX_MNUF': 4}"
1,33,SBX,MPOLY,0.6688307345193342,0.03326985278786286,461690087.68,403918733.0375318,1970468.0,1480029.578636319,0.7274435434470954,0.0002411321626020202,0.0,0.085,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 29, 'SBX_MNUF': 4}"
1,34,SBX,MPOLY,0.6665315589936828,0.0327548238348892,407202909.44,361141561.34110665,1803380.64,1416104.8864781982,0.728122108716752,0.0006785652696565947,0.0,0.13,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY']","{'SBX_MPOLY': 30, 'SBX_MNUF': 4}"
1,35,SBX,MNUF,0.6665315589936828,0.0327548238348892,407202909.44,361141561.34110665,1803380.64,1416104.8864781982,0.728122108716752,0.0,0.0,0.135,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF']","{'SBX_MPOLY': 30, 'SBX_MNUF': 5}"
1,36,SBX,MPOLY,0.6707819043953981,0.02707475856906124,386808811.52,286955876.4741161,1866124.96,1364832.2826143433,0.7286776940336146,0.0005555853168626168,0.0,0.09,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY']","{'SBX_MPOLY': 31, 'SBX_MNUF': 5}"
1,37,SBX,MNUF,0.670751078050008,0.027110008190419647,387091962.88,286758308.87574387,1864434.08,1366106.529641255,0.728693977174282,1.6283140667372464e-05,0.0,0.105,GREEDY_MUT_SELECTED,"['SPC_MBFLIP', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MPOLY', 'SBX_MNUF', 'SBX_MPOLY', 'SBX_MNUF']","{'SBX_MPOLY': 31, 'SBX_MNUF': 6}"
