State,Stationary_Probability
TPC_NONE,0.212121
UC_NONE,0.202020
SPC_NONE,0.191919
SPC_MPOLY,0.111111
UC_MPOLY,0.080808
TPC_MPOLY,0.060606
SBX_MPOLY,0.050505
SPC_MNUF,0.030303
NONE_MPOLY,0.020202
SBX_MNUF,0.020202
TPC_MNUF,0.010101
SBX_NONE,0.010101
NONE_MNUF,0.000000
UC_MNUF,0.000000
