State,Stationary_Probability
UC_NONE,0.232236
SPC_NONE,0.123509
TPC_MPOLY,0.121864
TPC_NONE,0.121071
UC_MPOLY,0.120688
SBX_MPOLY,0.100208
SPC_MPOLY,0.091134
NONE_MPOLY,0.030671
UC_MNUF,0.029362
SBX_MNUF,0.010089
TPC_MNUF,0.010057
SPC_MNUF,0.009110
NONE_MNUF,0.000000
SBX_NONE,0.000000
