State,Stationary_Probability
UC_NONE,0.235646
TPC_NONE,0.190959
SPC_NONE,0.126879
UC_MPOLY,0.089183
TPC_MPOLY,0.083722
SPC_MNUF,0.070896
SPC_MPOLY,0.068504
SBX_MPOLY,0.050839
UC_MNUF,0.033725
NONE_MPOLY,0.030010
NONE_MNUF,0.009819
TPC_MNUF,0.009819
SBX_MNUF,0.000000
SBX_NONE,0.000000
