State,Stationary_Probability
UC_NONE,0.201234
SPC_NONE,0.201065
TPC_NONE,0.163760
TPC_MPOLY,0.153091
SPC_MPOLY,0.110752
UC_MPOLY,0.068540
SBX_MPOLY,0.030618
NONE_MPOLY,0.030436
UC_MNUF,0.020383
SPC_MNUF,0.020122
NONE_MNUF,0.000000
SBX_MNUF,0.000000
SBX_NONE,0.000000
TPC_MNUF,0.000000
