State,Stationary_Probability
TPC_NONE,0.271310
UC_NONE,0.243639
SPC_NONE,0.132874
UC_MPOLY,0.083256
TPC_MPOLY,0.070508
SPC_MPOLY,0.048227
NONE_MPOLY,0.030216
SBX_MPOLY,0.029915
TPC_MNUF,0.020238
SPC_MNUF,0.020034
UC_MNUF,0.019764
NONE_MNUF,0.010119
SBX_MNUF,0.010017
SBX_NONE,0.009882
