State,Stationary_Probability
UC_NONE,0.251211
TPC_NONE,0.184942
SPC_NONE,0.133446
TPC_MPOLY,0.114398
UC_MPOLY,0.113944
SBX_MPOLY,0.067222
SPC_MPOLY,0.049879
TPC_MNUF,0.035503
SBX_MNUF,0.020927
NONE_MPOLY,0.010048
UC_MNUF,0.009603
SPC_MNUF,0.008876
NONE_MNUF,0.000000
SBX_NONE,0.000000
