Operator,Count
SBX_MPOLY,16
UC_MNUF,1
UC_NONE,14
SPC_MNUF,2
NONE_MNUF,2
TPC_MNUF,1
TPC_NONE,26
SPC_MPOLY,3
SPC_NONE,19
UC_MPOLY,3
SBX_NONE,4
TPC_MPOLY,9
