Operator,Count
UC_MPOLY,12
SBX_MPOLY,3
TPC_NONE,17
SBX_MNUF,1
SPC_MPOLY,8
SPC_NONE,17
UC_NONE,28
TPC_MPOLY,9
UC_MNUF,2
SBX_NONE,1
SPC_MNUF,1
TPC_MNUF,1
