Operator,Count
UC_MNUF,3
SBX_MPOLY,6
SPC_NONE,19
SBX_NONE,1
TPC_NONE,18
NONE_MNUF,1
UC_MPOLY,8
SPC_MPOLY,11
UC_NONE,13
TPC_MPOLY,13
TPC_MNUF,6
SPC_MNUF,1
