Operator,Count
UC_MNUF,2
TPC_MPOLY,19
TPC_NONE,8
NONE_MPOLY,4
TPC_MNUF,5
SPC_MPOLY,12
SPC_NONE,10
SBX_MPOLY,16
UC_MPOLY,12
UC_NONE,9
NONE_MNUF,1
SPC_MNUF,2
