Operator,Count
TPC_MNUF,3
UC_NONE,17
TPC_NONE,26
SPC_MPOLY,7
UC_MPOLY,14
SBX_MPOLY,4
SPC_NONE,16
TPC_MPOLY,4
NONE_MPOLY,2
SBX_NONE,1
SPC_MNUF,2
UC_MNUF,4
