State,Stationary_Probability
SBX_MPOLY,0.553846
SBX_MNUF,0.400000
UC_MPOLY,0.015385
TPC_MPOLY,0.010256
NONE_MPOLY,0.010256
SPC_MPOLY,0.010256
NONE_MNUF,0.000000
SPC_MNUF,0.000000
TPC_MNUF,0.000000
UC_MNUF,0.000000
