exec,generation,operator,is_pareto,is_selected,f0,f1,f2
20,1,SPC_MPAR,0,0,-0.5377720252108382,858824556.0,5843236.0
20,1,SPC_MSWAP,0,0,-0.5243161858111199,1135495148.0,6911524.0
20,1,SPC_NONE,1,1,-0.5375760026130653,393035308.0,1612708.0
20,1,TPC_MPAR,0,0,-0.5234368261521105,805304108.0,2914212.0
20,1,TPC_MSWAP,0,0,-0.5329703419692595,1233703788.0,5940516.0
20,1,TPC_NONE,0,0,-0.5190571178155008,1099140012.0,3330724.0
20,1,UC_MPAR,0,0,-0.5375323834645584,455094828.0,1941924.0
20,1,UC_MSWAP,0,0,-0.5354580571898121,747764268.0,3273124.0
20,1,UC_NONE,0,0,-0.5301380880132613,2369708972.0,5073572.0
20,1,NONE_MPAR,0,0,-0.5303126153743671,1968967276.0,5203748.0
20,1,NONE_MSWAP,1,0,-0.5444520179607317,698207340.0,3231524.0
20,1,NONE_NONE,1,0,-0.5486917769868774,2793904172.0,6819236.0
20,2,SPC_MPAR,0,0,-0.5298944528528653,874099948.0,3157540.0
20,2,SPC_MSWAP,0,0,-0.545195977134268,1130351020.0,5123748.0
20,2,SPC_NONE,0,0,-0.5381518604029482,491506284.0,5186340.0
20,2,TPC_MPAR,0,0,-0.5478508015904897,955284844.0,4156196.0
20,2,TPC_MSWAP,0,0,-0.5233057575829896,996202668.0,3200676.0
20,2,TPC_NONE,0,0,-0.5499785860643417,1585806572.0,4257316.0
20,2,UC_MPAR,0,0,-0.526668290437421,3756918700.0,7256740.0
20,2,UC_MSWAP,0,0,-0.5330733778971475,1134299180.0,4776356.0
20,2,UC_NONE,1,1,-0.5617879809660727,1148788268.0,5779364.0
20,2,NONE_MPAR,0,0,-0.5386693825672881,1440529452.0,4396452.0
20,2,NONE_MSWAP,1,0,-0.5533136359898617,461434604.0,3096100.0
20,2,NONE_NONE,1,0,-0.5316107060135541,761728940.0,2587812.0
20,3,SPC_MPAR,0,0,-0.5275846241298975,704747564.0,4151716.0
20,3,SPC_MSWAP,0,0,-0.5383410125237256,356820588.0,4331300.0
20,3,SPC_NONE,1,1,-0.5510795488993186,2479876140.0,5703076.0
20,3,TPC_MPAR,1,0,-0.5354254721518489,630003180.0,1758756.0
20,3,TPC_MSWAP,1,0,-0.5488501772943211,1057728300.0,4293540.0
20,3,TPC_NONE,1,0,-0.5453196191637477,566837356.0,2476836.0
20,3,UC_MPAR,0,0,-0.5437194360473312,1455563820.0,7990692.0
20,3,UC_MSWAP,1,0,-0.5467406983741733,328141868.0,3777444.0
20,3,UC_NONE,0,0,-0.5479031011441066,1509659052.0,8886948.0
20,3,NONE_MPAR,0,0,-0.5276869414304068,2013107756.0,8726948.0
