State,Stationary_Probability
SPC_MPOLY,0.202692
SPC_MNUF,0.162445
TPC_MPOLY,0.145005
SPC_NONE,0.143358
TPC_MNUF,0.131985
TPC_NONE,0.092681
UC_MPOLY,0.051250
UC_MNUF,0.030458
UC_NONE,0.029973
SBX_MNUF,0.010153
SBX_MPOLY,0.000000
SBX_NONE,0.000000
