State,Stationary_Probability
SPC_MNUF,0.184016
SPC_MPOLY,0.173216
TPC_MNUF,0.135574
TPC_MPOLY,0.133783
SPC_NONE,0.132288
UC_MPOLY,0.089185
TPC_NONE,0.080299
UC_NONE,0.040926
UC_MNUF,0.020421
SBX_MNUF,0.010291
SBX_MPOLY,0.000000
SBX_NONE,0.000000
