State,Stationary_Probability
TPC_MPOLY,0.190075
SPC_MPOLY,0.172315
SPC_NONE,0.143204
SPC_MNUF,0.141111
TPC_MNUF,0.120802
TPC_NONE,0.101467
UC_MPOLY,0.060193
UC_MNUF,0.049739
UC_NONE,0.021095
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
