State,Stationary_Probability
SPC_MPOLY,0.180641
TPC_MNUF,0.144236
TPC_NONE,0.131341
SPC_NONE,0.129408
TPC_MPOLY,0.110521
SPC_MNUF,0.109336
UC_MPOLY,0.081293
UC_MNUF,0.071940
UC_NONE,0.041284
SBX_MNUF,0.000000
SBX_MPOLY,0.000000
SBX_NONE,0.000000
